Item Name,Category,Version,Item Code,Item ID,Buyer ID,Transaction ID,Date,Final Quantity,Total Revenue,Price Reductions,Refunds,Final Revenue,Sales Tax,Overall Revenue,Refunded Item Count,Purchased Item Count
JYJ,Product U,37 / B / 9,B6-2A0-C4F-BBF-6-71B06B6,49953928,4168497,3.13501E+13,1/1/2019,1,40.01,-9.1,0,30.91,6.18,37.09,0,1
HZX,Product B,33 / B / FtO,5B-8E1-024-EB2-6-3F3CBDB,24064862,1332890,5.81402E+13,4/1/2019,1,57.5,0,0,57.5,11.5,69,0,1
HZX,Product B,33 / A / FtO,5F-36A-C08-2B2-B-9A467DF,24064862,3411440,8.88465E+13,23/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
NWB,Product D,30 / B / 31,ED-BC1-D1C-D63-1-AD63D85,93359741,6509600,2.08008E+13,27/12/2018,1,51.67,-10.1,0,41.57,8.32,49.89,0,1
YQX,Product H,30 / C / FtO,1A-F20-1E0-361-3-27B76D1,40638958,9703733,6.88744E+13,17/03/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product H,34 / C / FtO,4E-704-D68-7D8-0-039056F,25390669,8973266,4.69845E+13,26/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
NWB,Product D,34 / A / FtO,0D-613-A2D-B05-B-BE17ED7,40522014,4852360,3.81815E+13,1/3/2019,-1,0,0,-46.42,-46.42,-9.28,-55.7,-1,0
QID,Product H,35 / A / FtO,04-16A-D45-C0F-F-79610DC,11094822,7578517,7.91594E+13,23/04/2019,1,74.17,-12.5,0,61.67,12.33,74,0,1
YQX,Product H,33 / C / FtO,2B-5FC-7E4-44F-F-728B970,52553562,1865012,8.55645E+13,13/03/2019,1,74.17,0,0,74.17,14.83,89,0,1
NMA,Product D,31 / A / 29,B4-B9F-399-F4D-6-ADDFAEB,39702917,3193520,3.12253E+13,27/03/2019,1,74.16,-20.83,0,53.33,10.67,64,0,1
WHX,Product A,35 / B / FtO,96-7E8-3B3-249-2-227B1EC,21067873,4190153,8.4905E+13,10/11/2018,1,107.5,0,0,107.5,21.5,129,0,1
AYN,Product H,30 / B / 30,8B-E84-ADB-CFE-C-E114C39,10014467,8141864,9.98111E+13,25/12/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
RJK,Product P,33 / B / FtO,18-3B2-778-957-7-F9452BB,16345004,4386675,5.46956E+13,26/03/2019,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,2290102,4.55328E+13,21/12/2018,-1,0,0,-59.34,-59.34,-11.86,-71.2,-1,0
JAF,Product W,36 / A / FtO,BB-A95-C81-4EF-D-06291F9,87226152,4246572,7.26339E+13,2/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
LPZ,Product N,L / St / Re,BC-36F-F5E-03E-3-68D19EA,50327934,7360621,9.03129E+13,8/3/2019,1,24.17,0,0,24.17,4.83,29,0,1
YQX,Product H,35 / B / FtO,13-97C-FB5-79E-F-992A8BF,62538818,9650230,9.7205E+13,12/3/2019,1,74.17,0,0,74.17,14.83,89,0,1
RJF,Product P,35 / B / FtO,22-6A3-ACF-C57-6-3147EE4,88162726,7975986,9.45843E+13,27/03/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
NMA,Product D,34 / B / FtO,3D-07C-D1C-EC5-7-3B61B82,32740590,7984416,9.31858E+13,1/3/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
RJF,Product P,37 / B / FtO,5B-AD8-C54-EEA-4-A68B15D,33132884,4992798,8.79912E+13,24/03/2019,1,79.16,-10.41,0,68.75,13.75,82.5,0,1
QID,Product H,38 / C / FtO,22-E3C-4B6-EA9-F-5F6BBB2,64237685,7376734,2.57969E+13,23/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
NMA,Product H,34 / B / 31,43-5C9-79A-B76-9-0D82636,26510061,2477915,4.10563E+13,5/4/2019,1,74.16,0,0,74.16,14.84,89,0,1
XEB,Product P,33 / A / FtO,82-EFF-7F5-6BC-1-2C02C47,70587223,1473547,9.48611E+13,4/1/2019,-1,0,0,-63.33,-63.33,-12.67,-76,-1,0
INU,Product D,32 / B / FtO,BC-ED9-A3C-1F2-A-C26E405,19814633,1641703,1.33662E+13,9/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product P,32 / B / FtO,85-2EB-163-D62-5-FC50316,26246865,8398712,7.50367E+13,19/02/2019,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product U,37 / B / 9,24-A33-CDA-F16-9-1A38BD9,49953928,5791703,9.90815E+13,26/11/2018,1,57.5,-11.5,0,46,9.2,55.2,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,1995393,4.68445E+13,23/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
OHR,Product N,L+ / St / Re,DF-4A1-560-217-7-089EDE1,57946473,3.84988E+13,6.57614E+13,1/4/2019,1,40.83,0,0,40.83,8.17,49,0,1
NMA,Product F,35 / C / FtO,F7-B0B-BE1-FA0-F-B2F6930,38274452,6792564,9.75776E+13,6/3/2019,1,99.17,0,0,99.17,19.83,119,0,1
NSP,Product P,38 / B / 31,B4-EB9-664-868-0-D22D6A0,91954276,4024375,4.29303E+13,15/01/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
LQS,Product C,34 / A / 32,5A-6BD-E46-064-0-7583547,69487007,5.66262E+13,8.45059E+13,23/01/2019,1,82.5,0,0,82.5,16.5,99,0,1
XEB,Product D,36 / B / FtO,BA-725-339-E8D-C-E7F0C05,46918604,9941125,8.27497E+13,29/12/2018,1,51.67,-8.56,0,43.11,8.62,51.73,0,1
WHX,Product P,30 / B / FtO,02-7A0-0A7-8DD-3-BC69B20,47377011,1139660,1.65278E+13,26/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
HZX,Product B,34 / A / FtO,DB-561-8BE-D67-7-4B0E21A,24064862,1210986,6.33748E+13,6/1/2019,1,57.5,0,0,57.5,11.5,69,0,1
HZX,Product B,33 / B / 29,93-396-65B-2C7-E-90C1CB1,24508352,8874453,9.10539E+13,14/01/2019,1,57.5,0,0,57.5,11.5,69,0,1
XEB,Product P,40 / C / FtO,AA-B12-2FE-A30-5-0F1F21D,45841907,3565088,3.83206E+13,23/04/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
KNB,Product P,36 / B / FtO,2C-E29-BCF-7FC-6-E56D274,64145462,3818391,1.92412E+13,31/03/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product P,37 / B / FtO,8C-D36-B63-B76-1-0EFA567,14526828,7644892,4.0898E+13,31/12/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,8961002,7.71729E+13,29/12/2018,1,74.18,-8.51,0,65.67,13.13,78.8,0,1
ZQV,Product W,31 / A / FtO,35-DCE-D40-5BB-F-9FFB7F2,44945143,3914608,7.69605E+13,9/1/2019,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
OTH,Product P,36 / A / FtO,0E-56B-DB6-C88-0-9720479,75060219,9170811,4.46711E+13,28/01/2019,1,79.17,0,0,79.17,15.83,95,0,1
RJF,Product P,33 / B / FtO,3D-687-99C-14F-4-661E2E7,42015157,7746968,8.32773E+13,12/3/2019,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
RJF,Product P,35 / A / FtO,FA-E89-10A-78A-8-D8D5981,23793709,8746536,6.55268E+13,3/1/2019,-1,0,0,-71.25,-71.25,-14.25,-85.5,-1,0
YQX,Product F,40 / C / FtO,F6-CD8-99E-672-2-A56D9BC,38274452,5735391,6.35429E+13,6/12/2018,1,99.17,-14.88,0,84.29,16.86,101.15,0,1
AYN,Product P,33 / A / FtO,AA-919-F80-F95-0-F346CAC,27078787,1821088,6.09348E+13,27/12/2018,1,55,0,0,55,11,66,0,1
QMB,Product J,36 / B / FtO,A0-FCB-B01-4B2-9-BA48BD5,72085551,7251042,6.77779E+13,14/12/2018,1,99.17,0,0,99.17,19.83,119,0,1
FQD,Product I,32 / A / FtO,39-E00-270-73F-B-4FF797D,53777675,4125761,1.04621E+13,26/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product P,30 / A / FtO,22-B86-C0D-7D1-A-7E07ABD,43226835,3717139,1.76159E+13,21/01/2019,-1,0,0,-85.5,-85.5,0,-85.5,-1,0
QID,Product H,34 / B / FtO,C9-414-FFC-143-B-93F2FD7,58925511,4959265,3.749E+13,15/01/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
UQJ,Product H,35 / B / FtO,6E-5C4-18F-4D1-8-B1651D5,87226152,3764421,5.65702E+13,10/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
XEB,Product P,31 / B / FtO,F0-CAB-74F-37A-0-362E105,18064129,8556762,6.71907E+13,27/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
RJF,Product T,36 / B / 9,00-253-4BA-837-2-BE7A408,31355561,8940603,2.88833E+13,13/01/2019,1,30.83,0,0,30.83,6.17,37,0,1
LQS,Product C,32 / A / FtO,F3-B15-3B6-DB0-2-EDDB59C,26922227,5743019,6.85007E+13,17/01/2019,-1,0,0,-61.67,-61.67,-12.33,-74,-1,0
WHX,Product P,36 / B / FtO,91-036-77F-B0C-A-F756CA7,78895639,8768305,7.82235E+13,14/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product H,30 / A / 29,E5-03B-418-EE4-3-D8CCCFA,97946314,9110605,7.17377E+13,25/02/2019,1,74.16,0,0,74.16,14.84,89,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,8430128,7.47267E+13,28/04/2019,1,74.16,-7.41,0,66.75,13.35,80.1,0,1
KNB,Product H,30 / A / FtO,B7-3EC-9CC-B13-A-48A5542,22199816,6629984,1.38627E+13,13/12/2018,-1,0,0,-66.75,-66.75,-13.35,-80.1,-1,0
OTH,Product D,40 / B / FtO,82-174-19A-9B5-5-B3EE856,61310715,2767163,9.11293E+13,28/04/2019,1,74.16,0,0,74.16,14.84,89,0,1
FTU,Product N,M+ / Sl / Sh,38-20B-AA5-FC1-A-E12AC03,54388513,1090251,1.33662E+13,9/4/2019,1,40.83,0,0,40.83,8.17,49,0,1
OTH,Product P,32 / A / FtO,CC-50B-AC4-237-8-A6896B4,16345004,4132359,4.31235E+13,26/03/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
LQS,Product C,37 / B / 34,3E-939-663-5C5-F-1328584,19018635,3447793,4.49617E+13,2/1/2019,1,82.5,0,0,82.5,16.5,99,0,1
WHX,Product A,36 / C / FtO,98-D3B-B5B-DE3-E-45946A7,17050446,1307392,8.33007E+13,30/12/2018,1,107.5,-5.21,0,102.29,20.46,122.75,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,9961232,7.86902E+13,28/02/2019,1,74.17,0,0,74.17,14.83,89,0,1
QID,Product H,38 / B / FtO,0F-BE9-A3F-342-8-B8132CA,98804729,7774355,5.00108E+13,29/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product P,30 / A / FtO,DB-92F-6DF-18F-5-13B09BC,15144104,4998181,3.19094E+13,4/1/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
DPR,DPR,178,3F-522-5BE-316-8-BD6EC12,83778172,8657991,1.79486E+13,12/12/2018,1,178,0,0,178,0,178,0,1
NMA,Product D,34 / A / FtO,92-45B-724-766-B-7861634,32740590,8755571,1.88243E+13,20/03/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
WHX,Product P,34 / C / FtO,46-F29-B76-C69-3-EF2AD25,60078121,1682730,1.23284E+13,6/11/2018,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
NMA,Product H,34 / A / FtO,9D-9E2-77F-996-9-CD699B5,22559066,7291554,3.22921E+13,24/02/2019,1,74.17,-10.09,0,64.08,12.82,76.9,0,1
NMA,Product H,30 / B / FtO,B3-77C-1A6-7E1-3-4D96CF1,22559066,2952423,7.00103E+13,4/3/2019,1,74.18,-12.51,0,61.67,12.33,74,0,1
KNB,Product P,34 / B / FtO,C1-87B-404-415-F-650D609,50738429,2667349,4.64755E+13,22/02/2019,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
YQX,Product H,32 / C / FtO,5C-443-E8D-C2B-E-B1ABC2C,50742391,3196751,2.03874E+13,28/12/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
OTH,Product D,34 / A / FtO,A8-BF9-136-E9A-A-FEB6A7D,61310715,6042620,8.33022E+13,17/03/2019,1,74.16,0,0,74.16,14.84,89,0,1
WHX,Product A,31 / B / FtO,EB-A53-881-E00-8-5F0FDB3,65947576,9578070,4.97323E+13,26/11/2018,1,107.5,-21.51,0,85.99,17.2,103.19,0,1
QMB,Product J,32 / A / 32,62-18E-530-22F-9-91E3A98,44664743,4368967,7.69898E+13,2/2/2019,1,99.17,0,0,99.17,19.83,119,0,1
FTU,Product R,M / Sl / Sh,D4-BEA-F89-D67-D-3F6B72C,88419828,4993762,1.87296E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
KNB,Product O,32 / B / 9,E9-098-1F7-499-A-6EAE430,73544700,2096828,5.39992E+13,10/4/2019,1,57.5,0,0,57.5,11.5,69,0,1
YYI,Product P,38 / C / FtO,84-468-AEC-EC3-8-4AF9D7D,40522014,5135753,2.4227E+13,15/01/2019,1,55,-5.5,0,49.5,9.9,59.4,0,1
RJF,Product P,33 / A / FtO,E8-94E-375-825-4-9A886F3,19149775,9400144,2.90838E+13,6/1/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
RJK,Product R,L+ / Sl / Lo,F7-6E9-C13-42F-9-358A62C,88419828,4768485,9.831E+13,11/4/2019,-1,0,0,-23.34,-23.34,-4.65,-27.99,-1,0
CRH,Product P,34 / A / FtO,DF-4A4-73B-211-F-622C128,40213065,2066133,4.29248E+13,17/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
YMR,Product W,36 / B / FtO,6A-5A7-4A9-F5A-3-B06DB39,44945143,2797162,5.77096E+13,25/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
QID,Product H,33 / B / FtO,18-12C-337-0A2-A-44C1A31,46045856,6612683,2.50931E+13,14/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
KNB,Product O,37 / B / 11,68-7A6-DD6-7B5-A-7256E4E,73544700,2006045,8.55408E+13,7/4/2019,1,57.5,0,0,57.5,11.5,69,0,1
YQX,Product H,36 / B / FtO,FE-CF2-1E3-B91-0-FC2F95D,13424927,8940603,2.88833E+13,13/01/2019,1,74.17,0,0,74.17,14.83,89,0,1
RJF,Product P,33 / B / 31,25-AF2-412-F46-C-C6AB76D,74437836,8924267,2.94586E+13,23/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
TSH,Product P,35 / C / FtO,14-D2B-8E5-686-A-6C38AD2,40522014,4343248,1.97096E+13,23/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product A,35 / B / FtO,96-7E8-3B3-249-2-227B1EC,21067873,2961496,2.06057E+13,24/04/2019,1,107.5,-10.75,0,96.75,19.35,116.1,0,1
NWB,Product H,33 / B / 33,CB-0B3-FF3-F8C-2-1D97D2B,90952715,3502690,7.32495E+13,25/03/2019,-1,0,0,-51.67,-51.67,-10.33,-62,-1,0
AYN,Product P,33 / A / FtO,AA-919-F80-F95-0-F346CAC,27078787,4211490,1.98547E+13,4/1/2019,1,55,0,0,55,11,66,0,1
LQS,Product C,32 / B / FtO,EA-7F1-115-7DC-4-D196AB6,26922227,8270075,4.3537E+13,11/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
WHX,Product P,33 / B / FtO,ED-DCD-031-785-F-999C2B1,37478410,5992296,9.11293E+13,28/04/2019,1,79.16,-20.83,0,58.33,11.67,70,0,1
XEB,Product D,34 / A / FtO,EA-048-158-A25-3-11DAA3E,27215940,3784384,5.3636E+13,11/1/2019,1,51.67,0,0,51.67,10.33,62,0,1
QID,Product H,36 / C / 31,1C-840-CBC-EF0-F-98BC88F,83575644,6107807,5.88066E+13,27/03/2019,-1,0,0,-66.75,-66.75,-13.35,-80.1,-1,0
VXH,Product P,34 / B / FtO,99-DEE-459-680-D-70050F0,40522014,8156548,1.26913E+13,9/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
RJK,Product P,35 / B / FtO,F4-B6B-582-035-9-F86DB4B,16345004,1096919,5.74946E+13,11/4/2019,1,79.16,0,0,79.16,15.84,95,0,1
JAF,Product W,34 / B / FtO,15-CE2-7CA-7E6-C-8E22E05,87226152,6525385,6.96856E+13,3/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
WHX,Product P,35 / C / 32,8F-855-8FA-F50-8-698E5A3,34347780,2981075,6.71341E+13,29/11/2018,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
RJF,Product P,35 / B / FtO,22-6A3-ACF-C57-6-3147EE4,88162726,8358106,6.77144E+13,4/4/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
OTH,Product P,32 / B / FtO,37-9D1-AC6-D48-E-F2D4507,16345004,7624172,7.97019E+13,25/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product H,32 / A / FtO,30-179-427-202-E-5E09682,68735596,6415827,4.67816E+13,21/04/2019,1,74.16,-7.41,0,66.75,13.35,80.1,0,1
YQX,Product R,M / St / Sh,53-8A6-0D5-F03-E-B28BE2C,88419828,9163986,5.00091E+13,17/04/2019,1,29.17,0,0,29.17,5.83,35,0,1
MAG,Product B,32 / B / 31,D4-314-B23-A9C-0-73227A6,95704272,1635871,3.73267E+13,26/12/2018,1,57.5,0,0,57.5,11.5,69,0,1
EXR,Product J,33 / B / FtO,28-981-9FD-A13-C-536F824,89495938,9087875,6.38456E+13,20/02/2019,1,99.17,0,0,99.17,19.83,119,0,1
WHX,Product D,34 / B / FtO,78-AC0-420-2A7-C-2F18981,79976637,2144650,4.92721E+13,5/11/2018,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,9137857,4.53912E+13,8/2/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
RJF,Product P,33 / B / FtO,3D-687-99C-14F-4-661E2E7,42015157,1807793,8.43602E+13,7/3/2019,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
OUT,Product W,36 / C / 33,63-688-55A-128-9-3C2E3A3,17687321,7942286,2.34255E+13,11/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
WHX,Product D,32 / A / FtO,1C-89C-388-1D0-D-726D144,36502945,3987809,7.84312E+13,18/12/2018,1,74.16,0,0,74.16,14.84,89,0,1
TSH,Product P,31 / A / FtO,48-CBD-767-472-9-7EEC0BF,40522014,4114146,7.6917E+13,26/12/2018,1,55,0,0,55,11,66,0,1
FTU,Product R,M / St / Re,B2-45A-4E7-D02-0-C84D333,88419828,5530832,6.17552E+13,21/04/2019,1,29.16,0,0,29.16,5.84,35,0,1
QID,Product H,34 / B / FtO,C9-414-FFC-143-B-93F2FD7,58925511,1644305,7.72005E+13,10/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
MTW,Product C,33 / C / FtO,9C-64E-276-E56-3-9333A0D,26922227,3545193,7.89771E+13,30/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
NMA,Product D,34 / A / FtO,92-45B-724-766-B-7861634,32740590,6935872,2.94054E+13,4/4/2019,1,74.16,-20.83,0,53.33,10.67,64,0,1
AZN,Product Q,38 / A / FtO,51-D52-BC9-2F2-7-556ABF0,94753924,7860787,8.72109E+13,24/12/2018,1,51.66,0,0,51.66,10.34,62,0,1
YMR,Product W,33 / B / FtO,D4-158-11F-67F-0-B3305EF,44945143,3932416,2.02667E+13,26/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
AYN,Product H,34 / A / 34,F0-A68-9AD-522-A-E123E86,83575644,5292421,8.88993E+13,2/3/2019,1,74.17,0,0,74.17,14.83,89,0,1
OTH,Product P,32 / B / FtO,37-9D1-AC6-D48-E-F2D4507,16345004,6929649,5.78594E+13,25/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
LQS,Product C,33 / A / FtO,C7-247-274-5DF-F-3B09882,26922227,2437194,1.6577E+13,31/12/2018,1,82.5,-8.25,0,74.25,14.85,89.1,0,1
WHX,Product A,34 / B / FtO,9D-D1B-FA1-0A5-1-B6F673C,80366662,9914483,3.74522E+13,21/01/2019,-1,0,0,-96.75,-96.75,-19.35,-116.1,-1,0
EYV,Product H,34 / B / FtO,7C-527-2CB-6E1-7-7269C4D,22559066,5560869,3.03895E+13,3/12/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
RIH,Product P,37 / A / FtO,A9-A25-82C-A3B-6-B1C4883,90083653,7621082,2.56616E+13,6/1/2019,1,36.67,0,0,36.67,7.33,44,0,1
AYN,Product P,36 / C / 32,3D-678-66E-245-B-581507A,14303398,5917381,7.09737E+13,30/12/2018,1,55,0,0,55,11,66,0,1
YQX,Product L,35 / B / 9,29-5D6-D8E-07F-F-99AA8D9,75630975,6933270,4.63895E+13,23/04/2019,-1,0,0,-56.25,-56.25,-11.25,-67.5,-1,0
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,4607005,1.52428E+13,25/04/2019,1,74.16,-16.66,0,57.5,11.5,69,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,5732492,7.1899E+13,1/3/2019,1,74.17,-16.67,0,57.5,11.5,69,0,1
MAG,Product B,34 / B / FtO,E4-BC5-C43-58F-2-3BAD594,24064862,5756800,5.56126E+13,26/12/2018,1,57.5,0,0,57.5,11.5,69,0,1
EXR,Product J,38 / A / FtO,88-635-4D4-E28-C-F91D0E1,89495938,7347811,1.63837E+13,20/02/2019,1,99.17,0,0,99.17,19.83,119,0,1
XEB,Product P,32 / A / FtO,9B-4F6-394-270-9-B42418C,29493563,8857630,7.57071E+13,21/12/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
XEB,Product D,32 / B / 32,42-345-87C-745-3-E1A2BBB,12251967,8247617,1.22879E+13,9/1/2019,1,51.67,0,0,51.67,10.33,62,0,1
XEB,Product P,40 / A / FtO,D9-73F-0E8-22B-0-D818138,74841968,4129417,5.0427E+13,25/01/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product D,36 / B / FtO,8B-AF6-E40-DDB-1-CF967D6,34467942,8684547,8.60489E+13,16/04/2019,1,74.16,0,0,74.16,14.84,89,0,1
YQX,Product H,34 / C / FtO,4E-704-D68-7D8-0-039056F,25390669,3269859,8.56312E+13,5/1/2019,1,74.17,-20.84,0,53.33,10.67,64,0,1
AYN,Product P,31 / C / FtO,C8-E1E-49A-EAB-C-EED3DAF,17001714,9720236,6.86857E+13,25/12/2018,1,55,0,0,55,11,66,0,1
MAG,Product B,32 / A / FtO,27-F8B-F34-BAC-7-73570AA,24064862,3294285,8.58799E+13,4/11/2018,1,82.5,0,0,82.5,16.5,99,0,1
QID,Product H,36 / B / FtO,B8-CA5-835-D9D-0-87528A2,60959788,8588340,8.69334E+13,27/03/2019,1,74.16,-20.83,0,53.33,10.67,64,0,1
QID,Product H,34 / A / FtO,D2-EB2-273-75E-7-796DF7B,49772031,8935420,2.90989E+13,25/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,1853480,4.15778E+13,2/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product R,XL / St / Re,B4-50C-43B-EFF-2-EEB0A9B,88419828,5089325,3.23515E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
LQS,Product C,34 / B / FtO,7A-CE3-C3F-8DA-4-4717594,26922227,1949113,9.97697E+13,24/01/2019,1,82.5,0,0,82.5,16.5,99,0,1
JYJ,Product M,37 / A / FtO,2A-758-F06-98A-0-E1B63A4,92567842,1006832,9.26382E+13,13/01/2019,1,40.83,0,0,40.83,8.17,49,0,1
OTH,Product P,34 / B / FtO,4D-A07-EFC-353-7-D2DDC09,16345004,9700046,7.48671E+13,27/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
QID,Product H,36 / B / FtO,B8-CA5-835-D9D-0-87528A2,60959788,7317525,1.53875E+13,21/03/2019,1,74.16,0,0,74.16,14.84,89,0,1
OVT,Product M,33 / B / 32,27-A55-935-CBD-D-B0E98C0,97931796,7653886,2.83017E+13,2/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
VXH,Product P,40 / B / FtO,D0-90F-A16-BBE-2-6F4605B,40522014,5188434,7.35637E+13,5/1/2019,1,55,0,0,55,11,66,0,1
WHX,Product P,31 / A / FtO,E1-B96-373-C3C-2-FD46EF7,78029228,8710715,2.59731E+13,13/02/2019,1,79.16,0,0,79.16,15.84,95,0,1
NSP,Product P,34 / C / FtO,37-8EF-5BC-F41-9-3F54698,22559066,5310761,3.67877E+13,2/1/2019,1,55,0,0,55,11,66,0,1
YQX,Product H,31 / A / FtO,7E-DD5-BAD-F3F-E-AA11AE6,29167199,4332679,5.7271E+13,3/11/2018,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
TSH,Product N,XL / Sl / Re,02-F1A-B75-3B2-8-7DE33BD,57946473,4602237,2.15294E+13,28/04/2019,1,40.83,0,0,40.83,8.17,49,0,1
YQX,Product H,38 / C / FtO,19-7FF-698-899-4-4A1CA2A,81063842,9335457,7.46958E+13,2/1/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
VXH,Product P,32 / A / FtO,FA-11B-F32-C88-F-E2BFC88,40522014,2169265,5.01747E+13,25/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product P,32 / A / FtO,93-BCE-0C8-1F0-0-CE76A69,66995443,2979160,5.45944E+13,24/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
RJF,Product P,32 / A / FtO,D9-FBB-83F-429-F-51CFE08,84452481,9855891,4.80155E+13,5/11/2018,1,74.17,-10.42,0,63.75,12.75,76.5,0,1
JYJ,Product U,37 / B / 9,B6-2A0-C4F-BBF-6-71B06B6,49953928,2427650,1.72127E+13,2/1/2019,1,28.33,0,0,28.33,5.67,34,0,1
QMB,Product J,34 / B / 34,8D-191-142-77E-F-FAF92FC,74093255,9585413,6.63147E+13,20/02/2019,1,99.17,0,0,99.17,19.83,119,0,1
VXH,Product P,35 / B / FtO,65-522-A74-3B6-B-1F6D4E7,40522014,8508999,7.94676E+13,30/11/2018,-1,0,0,-79.16,-79.16,-15.84,-95,-1,0
OVT,Product N,L / St / Sh,B1-882-D41-3C7-5-1B8F2A9,56268382,8927603,9.18991E+13,2/1/2019,1,24.17,0,0,24.17,4.83,29,0,1
OTH,Product D,38 / C / FtO,57-2F6-BC9-195-F-36FA521,61310715,8638426,1.18538E+13,25/04/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product Q,38 / C / 32,40-A05-16B-714-2-148E203,97316215,4090046,9.36673E+13,2/1/2019,1,51.67,0,0,51.67,10.33,62,0,1
EXR,Product J,37 / A / FtO,72-FEC-020-2D7-8-B48F4C3,89495938,3926517,6.3787E+13,22/03/2019,1,99.17,0,0,99.17,19.83,119,0,1
LQS,Product C,33 / B / FtO,5B-19C-5CB-F6B-4-97D21D1,26922227,8819802,7.57165E+13,11/12/2018,1,82.5,0,0,82.5,16.5,99,0,1
